site_frame_id,tranco_rank,tranco_domain,request_started_at,request_finished_at,request_status,records_returned,retry_count,error_type
tfv1:001884,257940,screensteps.com,2026-08-24T14:53:05+00:00,2026-08-24T14:53:07+00:00,COMPLETED,50,0,
tfv1:001885,258164,stockmarketsreview.com,2026-08-24T14:53:11+00:00,2026-08-24T14:53:12+00:00,COMPLETED,0,0,
tfv1:001886,258277,ibis-gear.com,2026-08-24T14:53:16+00:00,2026-08-24T14:53:18+00:00,COMPLETED,0,0,
tfv1:001887,258490,spotonmaine.com,2026-08-24T14:53:22+00:00,2026-08-24T14:53:23+00:00,COMPLETED,0,0,
tfv1:001888,259123,dainikamadershomoy.com,2026-08-24T14:53:27+00:00,2026-08-24T14:53:32+00:00,COMPLETED,50,0,
tfv1:001889,260202,saa.org,2026-08-24T14:53:36+00:00,2026-08-24T14:53:37+00:00,COMPLETED,1,0,
tfv1:001890,260553,convergencetraining.com,2026-08-24T14:53:42+00:00,2026-08-24T14:53:43+00:00,COMPLETED,39,0,
tfv1:001891,260799,homecompany-moebel.com,2026-08-24T14:53:47+00:00,2026-08-24T14:53:48+00:00,COMPLETED,2,0,
tfv1:001892,261028,renalandurologynews.com,2026-08-24T14:53:52+00:00,2026-08-24T14:53:54+00:00,COMPLETED,3,0,
tfv1:001893,261104,shopdecor.com,2026-08-24T14:53:59+00:00,2026-08-24T14:54:00+00:00,COMPLETED,5,0,
tfv1:001894,261861,tiu.ac.jp,2026-08-24T14:54:04+00:00,2026-08-24T14:54:06+00:00,COMPLETED,50,0,
tfv1:001895,261877,freefire-name.com,2026-08-24T14:54:10+00:00,2026-08-24T14:54:12+00:00,COMPLETED,50,0,
tfv1:001896,261918,maldef.org,2026-08-24T14:54:16+00:00,2026-08-24T14:54:20+00:00,COMPLETED,50,0,
tfv1:001897,262756,simcast.com,2026-08-24T14:54:24+00:00,2026-08-24T14:54:26+00:00,COMPLETED,50,0,
tfv1:001898,263249,spreadshirt.es,2026-08-24T14:54:30+00:00,2026-08-24T14:54:33+00:00,COMPLETED,50,0,
tfv1:001899,263266,skuzeshoes.com,2026-08-24T14:54:37+00:00,2026-08-24T14:54:38+00:00,COMPLETED,0,0,
tfv1:001900,263308,flipup.ru,2026-08-24T14:54:42+00:00,2026-08-24T14:54:46+00:00,COMPLETED,0,0,
tfv1:001901,263411,cowboy.com,2026-08-24T14:54:50+00:00,2026-08-24T14:54:54+00:00,COMPLETED,50,0,
tfv1:001902,263463,kdbookonline.com,2026-08-24T14:54:58+00:00,2026-08-24T14:54:59+00:00,COMPLETED,0,0,
tfv1:001903,263761,ipblocker.io,2026-08-24T14:55:03+00:00,2026-08-24T14:55:04+00:00,COMPLETED,1,0,
tfv1:001904,264527,starlamp.su,2026-08-24T14:55:08+00:00,2026-08-24T14:55:09+00:00,COMPLETED,10,0,
tfv1:001905,265037,blackblogs.org,2026-08-24T15:00:31+00:00,2026-08-24T15:00:33+00:00,COMPLETED,38,0,
tfv1:001906,265706,mawp.us,2026-08-24T15:00:36+00:00,2026-08-24T15:00:37+00:00,COMPLETED,0,0,
tfv1:001907,266327,miliarbetsite.online,2026-08-24T15:00:40+00:00,2026-08-24T15:00:42+00:00,COMPLETED,0,0,
tfv1:001908,267024,mpskills.gov.in,2026-08-24T15:00:45+00:00,2026-08-24T15:00:46+00:00,COMPLETED,0,0,
tfv1:001909,267236,jobprogress.com,2026-08-24T15:00:49+00:00,2026-08-24T15:00:51+00:00,COMPLETED,3,0,
tfv1:001910,267625,orioyujh.com,2026-08-24T15:00:54+00:00,2026-08-24T15:00:55+00:00,COMPLETED,0,0,
tfv1:001911,269130,swireproperties.com,2026-08-24T15:00:59+00:00,2026-08-24T15:01:00+00:00,COMPLETED,50,0,
tfv1:001912,269276,whypay.info,2026-08-24T15:01:03+00:00,2026-08-24T15:01:05+00:00,COMPLETED,0,0,
tfv1:001913,269334,tirroor.win,2026-08-24T15:01:08+00:00,2026-08-24T15:01:09+00:00,COMPLETED,0,0,
tfv1:001914,269413,breclav.eu,2026-08-24T15:01:12+00:00,2026-08-24T15:01:15+00:00,COMPLETED,50,0,
tfv1:001915,269442,mysticstamp.com,2026-08-24T15:01:18+00:00,2026-08-24T15:01:20+00:00,COMPLETED,50,0,
tfv1:001916,269672,set-pro.net,2026-08-24T15:01:24+00:00,2026-08-24T15:01:25+00:00,COMPLETED,25,0,
tfv1:001917,270156,woowa.in,2026-08-24T15:01:29+00:00,2026-08-24T15:01:31+00:00,COMPLETED,0,0,
tfv1:001918,270673,fungame777idn.com,2026-08-24T15:01:34+00:00,2026-08-24T15:01:35+00:00,COMPLETED,0,0,
tfv1:001919,270691,hrs-boc.com,2026-08-24T15:01:39+00:00,2026-08-24T15:01:41+00:00,COMPLETED,0,0,
tfv1:001920,270718,komengtotop.com,2026-08-24T15:01:44+00:00,2026-08-24T15:01:46+00:00,COMPLETED,0,0,
tfv1:001921,270990,komunita.cz,2026-08-24T15:01:49+00:00,2026-08-24T15:01:51+00:00,COMPLETED,50,0,
tfv1:001922,271293,uptreeid.com,2026-08-24T15:01:55+00:00,2026-08-24T15:01:56+00:00,COMPLETED,0,0,
tfv1:001923,271657,gaten.info,2026-08-24T15:01:59+00:00,2026-08-24T15:02:00+00:00,COMPLETED,1,0,
tfv1:001924,272601,rockbrookcamera.com,2026-08-24T15:02:04+00:00,2026-08-24T15:02:07+00:00,COMPLETED,41,0,
tfv1:001925,273014,minzdravrso.ru,2026-08-24T15:02:10+00:00,2026-08-24T15:02:12+00:00,COMPLETED,0,0,
tfv1:001926,273606,doeda-rfud.xyz,2026-08-24T15:02:15+00:00,2026-08-24T15:02:16+00:00,COMPLETED,0,0,
tfv1:001927,274492,rajacabe88berkah.space,2026-08-24T15:02:19+00:00,2026-08-24T15:02:21+00:00,COMPLETED,0,0,
tfv1:001928,275345,customer.tui,2026-08-24T15:02:24+00:00,2026-08-24T15:02:25+00:00,COMPLETED,0,0,
tfv1:001929,275379,hooliredir.com,2026-08-24T15:02:28+00:00,2026-08-24T15:02:29+00:00,COMPLETED,0,0,
tfv1:001930,276267,nd-cdn.us,2026-08-24T15:30:55+00:00,2026-08-24T15:30:56+00:00,COMPLETED,0,0,
tfv1:001931,276896,tryg.dk,2026-08-24T15:30:59+00:00,2026-08-24T15:31:01+00:00,COMPLETED,50,0,
tfv1:001932,277836,avnode.net,2026-08-24T15:31:04+00:00,2026-08-24T15:31:06+00:00,COMPLETED,50,0,
tfv1:001933,278180,speedqueen.com,2026-08-24T15:31:09+00:00,2026-08-24T15:31:11+00:00,COMPLETED,50,0,
tfv1:001934,278634,agaclar.net,2026-08-24T15:31:15+00:00,2026-08-24T15:31:16+00:00,COMPLETED,50,0,
tfv1:001935,278733,aidungeon.io,2026-08-24T15:31:20+00:00,2026-08-24T15:31:22+00:00,COMPLETED,0,0,
tfv1:001936,278809,xtradernet.co.uk,2026-08-24T15:31:25+00:00,2026-08-24T15:31:27+00:00,COMPLETED,0,0,
tfv1:001937,279740,cairo.pl,2026-08-24T15:31:30+00:00,2026-08-24T15:31:32+00:00,COMPLETED,50,0,
tfv1:001938,280871,ddos58.com,2026-08-24T15:31:37+00:00,2026-08-24T15:31:44+00:00,COMPLETED,0,0,
tfv1:001939,281146,dein-sportauspuff.de,2026-08-24T15:31:49+00:00,2026-08-24T15:31:51+00:00,COMPLETED,0,0,
tfv1:001940,281815,stockbridgecommunitynews.com,2026-08-24T15:35:36+00:00,2026-08-24T15:35:38+00:00,COMPLETED,50,0,
tfv1:001941,281949,exceedcard.com,2026-08-24T15:35:42+00:00,2026-08-24T15:35:43+00:00,COMPLETED,2,0,
tfv1:001942,282119,nvgazeta.ru,2026-08-24T15:35:47+00:00,2026-08-24T15:35:48+00:00,COMPLETED,0,0,
tfv1:001943,282149,mtg-arenacodes.com,2026-08-24T15:35:52+00:00,2026-08-24T15:35:54+00:00,COMPLETED,0,0,
tfv1:001944,282549,bebangcaromel.com,2026-08-24T15:35:58+00:00,2026-08-24T15:36:02+00:00,COMPLETED,0,0,
tfv1:001945,282813,connectit.gr,2026-08-24T15:36:06+00:00,2026-08-24T15:36:08+00:00,COMPLETED,2,0,
tfv1:001946,282854,mega-riches.se,2026-08-24T15:36:12+00:00,2026-08-24T15:36:14+00:00,COMPLETED,0,0,
tfv1:001947,283091,wineinsiders.com,2026-08-24T15:36:18+00:00,2026-08-24T15:36:22+00:00,COMPLETED,1,0,
tfv1:001948,283643,one.be,2026-08-24T15:36:26+00:00,2026-08-24T15:36:29+00:00,COMPLETED,50,0,
tfv1:001949,283729,idsyncmxedge.com,2026-08-24T15:36:34+00:00,2026-08-24T15:36:36+00:00,COMPLETED,0,0,
tfv1:001950,283826,slitm.net,2026-08-24T15:36:40+00:00,2026-08-24T15:36:41+00:00,COMPLETED,0,0,
tfv1:001951,284019,shifro-team.site,2026-08-24T15:36:45+00:00,2026-08-24T15:36:49+00:00,COMPLETED,0,0,
tfv1:001952,284280,aveanna.net,2026-08-24T15:36:52+00:00,2026-08-24T15:36:55+00:00,COMPLETED,0,0,
tfv1:001953,285111,webcambelle.com,2026-08-24T15:36:58+00:00,2026-08-24T15:37:01+00:00,COMPLETED,0,0,
tfv1:001954,285581,cartolibreriabbecedario.com,2026-08-24T15:37:05+00:00,2026-08-24T15:37:08+00:00,COMPLETED,0,0,
tfv1:001955,285924,anyonegoes-dev.com,2026-08-24T15:39:25+00:00,2026-08-24T15:39:27+00:00,COMPLETED,0,0,
tfv1:001956,285986,regina.ca,2026-08-24T15:39:31+00:00,2026-08-24T15:39:32+00:00,COMPLETED,50,0,
tfv1:001957,286096,red.org,2026-08-24T15:39:36+00:00,2026-08-24T15:39:38+00:00,COMPLETED,50,0,
tfv1:001958,286198,aptx.cm,2026-08-24T15:39:42+00:00,2026-08-24T15:39:45+00:00,COMPLETED,10,0,
tfv1:001959,286406,brothersoutlet.com,2026-08-24T15:39:49+00:00,2026-08-24T15:39:50+00:00,COMPLETED,0,0,
tfv1:001960,286643,utahtravelcenter.com,2026-08-24T15:39:54+00:00,2026-08-24T15:39:56+00:00,COMPLETED,0,0,
tfv1:001961,286931,hotfriblogpromotion.shop,2026-08-24T15:39:59+00:00,2026-08-24T15:40:01+00:00,COMPLETED,50,0,
tfv1:001962,287429,zoovet.ru,2026-08-24T15:40:05+00:00,2026-08-24T15:40:08+00:00,COMPLETED,0,0,
tfv1:001963,287662,archyworldys.com,2026-08-24T15:40:12+00:00,2026-08-24T15:40:14+00:00,COMPLETED,0,0,
tfv1:001964,287819,kobert.dev,2026-08-24T15:40:18+00:00,2026-08-24T15:40:23+00:00,COMPLETED,11,0,
tfv1:001965,288398,newark-sherwooddc.gov.uk,2026-08-24T15:40:27+00:00,2026-08-24T15:40:29+00:00,COMPLETED,50,0,
tfv1:001966,288739,chartedsea.com,2026-08-24T15:40:33+00:00,2026-08-24T15:40:34+00:00,COMPLETED,9,0,
tfv1:001967,289044,agcbio.com,2026-08-24T15:40:38+00:00,2026-08-24T15:40:40+00:00,COMPLETED,50,0,
tfv1:001968,289697,finfur.net,2026-08-24T15:40:44+00:00,2026-08-24T15:40:46+00:00,COMPLETED,50,0,
tfv1:001969,290113,mda.gov.my,2026-08-24T15:40:50+00:00,2026-08-24T15:40:54+00:00,COMPLETED,50,0,
tfv1:001970,290223,bamada.net,2026-08-24T15:40:57+00:00,2026-08-24T15:40:59+00:00,COMPLETED,0,0,
tfv1:001971,290422,drift.cool,2026-08-24T15:41:03+00:00,2026-08-24T15:41:17+00:00,COMPLETED,0,1,
tfv1:001972,291290,fishersci.es,2026-08-24T15:41:21+00:00,2026-08-24T15:41:30+00:00,COMPLETED,50,0,
tfv1:001973,291440,cinemastar.ru,2026-08-24T15:41:35+00:00,2026-08-24T15:41:38+00:00,COMPLETED,6,0,
tfv1:001974,291771,blog44bar.shop,2026-08-24T15:41:42+00:00,2026-08-24T15:41:43+00:00,COMPLETED,0,0,
tfv1:001975,291865,tenga.co.jp,2026-08-24T15:41:47+00:00,2026-08-24T15:41:54+00:00,COMPLETED,50,0,
tfv1:001976,291940,etap.com,2026-08-24T15:41:58+00:00,2026-08-24T15:42:00+00:00,COMPLETED,50,0,
tfv1:001977,292459,core-x.ch,2026-08-24T15:42:05+00:00,2026-08-24T15:42:12+00:00,COMPLETED,0,0,
tfv1:001978,292599,unimus.net,2026-08-24T15:42:16+00:00,2026-08-24T15:42:21+00:00,COMPLETED,50,0,
tfv1:001979,293164,zlutagcontentpromotion.shop,2026-08-24T15:42:25+00:00,2026-08-24T15:42:27+00:00,COMPLETED,50,0,
tfv1:001980,293685,gszy.edu.cn,2026-08-24T15:46:23+00:00,2026-08-24T15:46:25+00:00,COMPLETED,2,0,
tfv1:001981,294207,nr18.space,2026-08-24T15:46:28+00:00,2026-08-24T15:46:29+00:00,COMPLETED,0,0,
tfv1:001982,294699,mantawcontentpromotion.shop,2026-08-24T15:46:33+00:00,2026-08-24T15:46:48+00:00,COMPLETED,50,1,
tfv1:001983,294880,allriodejaneirohotels.com,2026-08-24T15:46:52+00:00,2026-08-24T15:46:54+00:00,COMPLETED,0,0,
tfv1:001984,295261,fnco.it,2026-08-24T15:46:58+00:00,2026-08-24T15:47:01+00:00,COMPLETED,0,0,
tfv1:001985,295399,ce.com.au,2026-08-24T15:47:06+00:00,2026-08-24T15:47:07+00:00,COMPLETED,0,0,
tfv1:001986,295637,avernis.eu,2026-08-24T15:47:11+00:00,2026-08-24T15:47:32+00:00,COMPLETED,0,1,
tfv1:001987,297306,buyfilteronline.com,2026-08-24T15:47:35+00:00,2026-08-24T15:47:58+00:00,FAILED,0,1,HTTP_400
tfv1:001988,297701,echelon.nl,2026-08-24T15:48:02+00:00,2026-08-24T15:48:06+00:00,COMPLETED,0,0,
tfv1:001989,298772,teleprensa.com,2026-08-24T15:48:10+00:00,2026-08-24T15:48:18+00:00,COMPLETED,0,0,
tfv1:001990,299764,eshuizong.com,2026-08-24T15:48:22+00:00,2026-08-24T15:48:25+00:00,COMPLETED,3,0,
tfv1:001991,300013,pmumobile.fr,2026-08-24T15:48:29+00:00,2026-08-24T15:48:31+00:00,COMPLETED,0,0,
tfv1:001992,300401,diario-red.com,2026-08-24T15:48:35+00:00,2026-08-24T15:48:37+00:00,COMPLETED,0,0,
tfv1:001993,301028,cigarasylum.com,2026-08-24T15:48:41+00:00,2026-08-24T15:49:05+00:00,FAILED,0,1,HTTP_504
tfv1:001994,301460,baggallini.com,2026-08-24T15:49:09+00:00,2026-08-24T15:49:11+00:00,COMPLETED,50,0,
tfv1:001995,302182,ngx.bet,2026-08-24T15:49:14+00:00,2026-08-24T15:49:16+00:00,COMPLETED,0,0,
tfv1:001996,302476,blizzardgames.cn,2026-08-24T15:49:20+00:00,2026-08-24T15:49:24+00:00,COMPLETED,0,0,
tfv1:001997,302686,thespraysource.com,2026-08-24T15:49:28+00:00,2026-08-24T15:49:38+00:00,COMPLETED,1,0,
tfv1:001998,302971,linkhk.com,2026-08-24T15:49:42+00:00,2026-08-24T15:49:45+00:00,COMPLETED,0,0,
tfv1:001999,303449,cooltra.com,2026-08-24T15:49:49+00:00,2026-08-24T15:49:51+00:00,COMPLETED,50,0,
tfv1:002000,303484,entiebank.com.tw,2026-08-24T15:49:55+00:00,2026-08-24T15:50:06+00:00,COMPLETED,8,0,
tfv1:002001,304337,doz13.ru,2026-08-24T15:50:10+00:00,2026-08-24T15:50:17+00:00,COMPLETED,0,0,
tfv1:002002,304354,koreainvestment.ac,2026-08-24T15:50:20+00:00,2026-08-24T15:50:30+00:00,COMPLETED,0,0,
tfv1:002003,305263,pobreflixtv.show,2026-08-24T15:50:34+00:00,2026-08-24T15:50:40+00:00,COMPLETED,0,0,
tfv1:002004,306096,japanesegarden.org,2026-08-24T15:50:45+00:00,2026-08-24T15:50:51+00:00,COMPLETED,50,0,
tfv1:002005,306249,stake1069.com,2026-08-24T15:53:18+00:00,2026-08-24T15:53:25+00:00,COMPLETED,0,0,
tfv1:002006,306399,ucm.sk,2026-08-24T15:53:29+00:00,2026-08-24T15:53:32+00:00,COMPLETED,50,0,
tfv1:002007,308784,kcpmc.store,2026-08-24T15:53:36+00:00,2026-08-24T15:53:40+00:00,COMPLETED,1,0,
tfv1:002008,308948,7818.casino,2026-08-24T15:53:44+00:00,2026-08-24T15:53:49+00:00,COMPLETED,0,0,
tfv1:002009,309106,edoncn.com,2026-08-24T15:53:52+00:00,2026-08-24T15:53:55+00:00,COMPLETED,0,0,
tfv1:002010,309159,neurofitcenter.com,2026-08-24T15:53:58+00:00,2026-08-24T15:54:00+00:00,COMPLETED,0,0,
tfv1:002011,309650,figopetinsurance.com,2026-08-24T15:54:03+00:00,2026-08-24T15:54:05+00:00,COMPLETED,50,0,
tfv1:002012,311037,sante.quebec,2026-08-24T15:54:09+00:00,2026-08-24T15:54:12+00:00,COMPLETED,50,0,
tfv1:002013,311865,emojicheap.com,2026-08-24T15:54:16+00:00,2026-08-24T15:54:17+00:00,COMPLETED,0,0,
tfv1:002014,312059,nstock.tw,2026-08-24T15:54:21+00:00,2026-08-24T15:54:26+00:00,COMPLETED,50,0,
tfv1:002015,312727,city-fs.de,2026-08-24T15:54:30+00:00,2026-08-24T15:54:34+00:00,COMPLETED,50,0,
tfv1:002016,313106,shopversona.com,2026-08-24T15:54:39+00:00,2026-08-24T15:54:40+00:00,COMPLETED,50,0,
tfv1:002017,313371,dailyclout.io,2026-08-24T15:54:44+00:00,2026-08-24T15:54:46+00:00,COMPLETED,50,0,
tfv1:002018,313491,wos.nl,2026-08-24T15:54:49+00:00,2026-08-24T15:54:53+00:00,COMPLETED,50,0,
tfv1:002019,313559,fabrefactus.com,2026-08-24T15:54:57+00:00,2026-08-24T15:54:59+00:00,COMPLETED,0,0,
tfv1:002020,314194,ptenergo.ru,2026-08-24T15:55:02+00:00,2026-08-24T15:55:12+00:00,COMPLETED,0,0,
tfv1:002021,314624,aljyyosh.com,2026-08-24T15:55:16+00:00,2026-08-24T15:55:20+00:00,COMPLETED,0,0,
tfv1:002022,314991,wbsceurope.org,2026-08-24T15:55:24+00:00,2026-08-24T15:55:29+00:00,COMPLETED,0,0,
tfv1:002023,315083,studentsforlife.org,2026-08-24T15:55:33+00:00,2026-08-24T15:55:50+00:00,COMPLETED,50,1,
tfv1:002024,315435,kemazot.ru,2026-08-24T15:55:54+00:00,2026-08-24T15:56:06+00:00,COMPLETED,5,1,
tfv1:002025,315695,gourmetcaree.jp,2026-08-24T15:56:10+00:00,2026-08-24T15:56:18+00:00,COMPLETED,0,0,
tfv1:002026,317226,taiwanopendata.com,2026-08-24T15:56:22+00:00,2026-08-24T15:56:27+00:00,COMPLETED,0,0,
tfv1:002027,318234,ok7.casino,2026-08-24T15:56:31+00:00,2026-08-24T15:56:39+00:00,COMPLETED,0,0,
tfv1:002028,318624,duksung.ac.kr,2026-08-24T15:56:43+00:00,2026-08-24T15:56:46+00:00,COMPLETED,50,0,
tfv1:002029,319301,gamblinglinkspro.com,2026-08-24T15:56:50+00:00,2026-08-24T15:56:51+00:00,COMPLETED,0,0,
tfv1:002030,319330,bn765.com,2026-08-24T16:04:38+00:00,2026-08-24T16:04:41+00:00,COMPLETED,0,0,
tfv1:002031,319378,yoszi.com,2026-08-24T16:04:45+00:00,2026-08-24T16:04:51+00:00,COMPLETED,0,0,
tfv1:002032,319608,inkakinada.com,2026-08-24T16:04:55+00:00,2026-08-24T16:05:03+00:00,COMPLETED,27,0,
tfv1:002033,319920,kb-monita.ru,2026-08-24T16:05:07+00:00,2026-08-24T16:05:22+00:00,COMPLETED,0,1,
tfv1:002034,320117,wingnet.com.tw,2026-08-24T16:05:26+00:00,2026-08-24T16:05:47+00:00,FAILED,0,1,HTTP_400
tfv1:002035,321076,jxncsz.cn,2026-08-24T16:05:52+00:00,2026-08-24T16:05:54+00:00,COMPLETED,0,0,
tfv1:002036,321204,ev.io,2026-08-24T16:05:58+00:00,2026-08-24T16:06:00+00:00,COMPLETED,50,0,
tfv1:002037,321686,ferriesdelcaribe.com,2026-08-24T16:06:04+00:00,2026-08-24T16:06:06+00:00,COMPLETED,50,0,
tfv1:002038,321946,sowell.fr,2026-08-24T16:06:10+00:00,2026-08-24T16:06:13+00:00,COMPLETED,50,0,
tfv1:002039,321974,dnsdesk.com,2026-08-24T16:06:17+00:00,2026-08-24T16:06:37+00:00,COMPLETED,0,1,
tfv1:002040,323057,rocketbbs.com,2026-08-24T16:06:41+00:00,2026-08-24T16:07:01+00:00,FAILED,0,1,HTTP_502
tfv1:002041,323140,tonerkebab.fr,2026-08-24T16:07:06+00:00,2026-08-24T16:07:12+00:00,COMPLETED,50,0,
tfv1:002042,323328,infinitecrafts.io,2026-08-24T16:07:17+00:00,2026-08-24T16:07:19+00:00,COMPLETED,0,0,
tfv1:002043,323756,aquaticarts.com,2026-08-24T16:07:23+00:00,2026-08-24T16:07:31+00:00,COMPLETED,0,0,
tfv1:002044,324462,natega-youm7.online,2026-08-24T16:07:35+00:00,2026-08-24T16:07:44+00:00,COMPLETED,50,0,
tfv1:002045,324863,ca61civils.de,2026-08-24T16:07:48+00:00,2026-08-24T16:08:13+00:00,FAILED,0,1,HTTP_504
tfv1:002046,324908,hologydenoughta.info,2026-08-24T16:08:18+00:00,2026-08-24T16:08:38+00:00,FAILED,0,1,HTTP_504
tfv1:002047,325401,sygmanet.be,2026-08-24T16:08:43+00:00,2026-08-24T16:08:53+00:00,COMPLETED,29,0,
tfv1:002048,325443,telmore.dk,2026-08-24T16:08:58+00:00,2026-08-24T16:09:04+00:00,COMPLETED,50,0,
tfv1:002049,325656,doctor-tops.ru,2026-08-24T16:09:09+00:00,2026-08-24T16:09:25+00:00,COMPLETED,50,1,
tfv1:002050,325761,snowrecords.com,2026-08-24T16:09:31+00:00,2026-08-24T16:09:48+00:00,COMPLETED,50,1,
tfv1:002051,325936,ms-vacances.com,2026-08-24T16:09:54+00:00,2026-08-24T16:10:05+00:00,COMPLETED,50,0,
tfv1:002052,326078,woodone.co.jp,2026-08-24T16:10:10+00:00,2026-08-24T16:10:15+00:00,COMPLETED,1,0,
tfv1:002053,326117,new-discount.com,2026-08-24T16:10:20+00:00,2026-08-24T16:10:37+00:00,COMPLETED,0,1,
tfv1:002054,326141,visasignaturehotels.com,2026-08-24T16:10:42+00:00,2026-08-24T16:10:45+00:00,COMPLETED,0,0,
tfv1:002055,327010,aqualand.fr,2026-08-24T16:17:25+00:00,2026-08-24T16:17:27+00:00,COMPLETED,50,0,
tfv1:002056,327501,altoplan.net,2026-08-24T16:17:30+00:00,2026-08-24T16:17:32+00:00,COMPLETED,0,0,
tfv1:002057,327971,luxgroup.net,2026-08-24T16:17:35+00:00,2026-08-24T16:17:36+00:00,COMPLETED,0,0,
tfv1:002058,328018,flcc.edu,2026-08-24T16:17:39+00:00,2026-08-24T16:18:04+00:00,FAILED,0,1,HTTP_504
tfv1:002059,328250,tnova.fr,2026-08-24T16:18:07+00:00,2026-08-24T16:18:11+00:00,COMPLETED,50,0,
tfv1:002060,328443,tvwiki39.net,2026-08-24T16:18:15+00:00,2026-08-24T16:18:22+00:00,COMPLETED,0,0,
tfv1:002061,328589,cn3x.com.cn,2026-08-24T16:18:26+00:00,2026-08-24T16:18:34+00:00,COMPLETED,50,0,
tfv1:002062,328632,cfhpc.cn,2026-08-24T16:18:37+00:00,2026-08-24T16:18:39+00:00,COMPLETED,0,0,
tfv1:002063,329193,myavista.com,2026-08-24T16:18:42+00:00,2026-08-24T16:19:06+00:00,FAILED,0,1,HTTP_502
tfv1:002064,329384,techcentral.ie,2026-08-24T16:19:09+00:00,2026-08-24T16:19:15+00:00,COMPLETED,50,0,
tfv1:002065,329725,tradicia-k.ru,2026-08-24T16:19:19+00:00,2026-08-24T16:19:20+00:00,COMPLETED,50,0,
tfv1:002066,330347,sunsimiao.org,2026-08-24T16:19:24+00:00,2026-08-24T16:19:25+00:00,COMPLETED,0,0,
tfv1:002067,330656,vacationtracker.io,2026-08-24T16:19:28+00:00,2026-08-24T16:19:29+00:00,COMPLETED,50,0,
tfv1:002068,330883,topconone.com,2026-08-24T16:19:32+00:00,2026-08-24T16:19:33+00:00,COMPLETED,0,0,
tfv1:002069,331079,camras.nl,2026-08-24T16:19:37+00:00,2026-08-24T16:19:39+00:00,COMPLETED,50,0,
tfv1:002070,331942,kurasapo.net,2026-08-24T16:19:42+00:00,2026-08-24T16:19:44+00:00,COMPLETED,50,0,
tfv1:002071,331977,vivun.com,2026-08-24T16:19:48+00:00,2026-08-24T16:19:51+00:00,COMPLETED,9,0,
tfv1:002072,332233,rudalgame.website,2026-08-24T16:19:54+00:00,2026-08-24T16:19:56+00:00,COMPLETED,0,0,
tfv1:002073,332249,totalmoney.pl,2026-08-24T16:19:59+00:00,2026-08-24T16:20:03+00:00,COMPLETED,50,0,
tfv1:002074,332415,charvel.com,2026-08-24T16:20:06+00:00,2026-08-24T16:20:08+00:00,COMPLETED,50,0,
tfv1:002075,333107,nartlof.com,2026-08-24T16:20:11+00:00,2026-08-24T16:20:12+00:00,COMPLETED,0,0,
tfv1:002076,333111,alphagroupworld.nl,2026-08-24T16:20:16+00:00,2026-08-24T16:20:18+00:00,COMPLETED,0,0,
tfv1:002077,333501,bayerischerhof.de,2026-08-24T16:20:22+00:00,2026-08-24T16:20:23+00:00,COMPLETED,29,0,
tfv1:002078,333655,colmiane.com,2026-08-24T16:20:27+00:00,2026-08-24T16:20:29+00:00,COMPLETED,50,0,
tfv1:002079,333707,monfri.net,2026-08-24T16:20:32+00:00,2026-08-24T16:20:33+00:00,COMPLETED,0,0,
tfv1:002080,333779,genipspillion.com,2026-08-24T16:22:32+00:00,2026-08-24T16:22:39+00:00,COMPLETED,0,0,
tfv1:002081,334204,loadbt.com,2026-08-24T16:22:42+00:00,2026-08-24T16:22:51+00:00,COMPLETED,0,1,
tfv1:002082,334584,arbpay.cc,2026-08-24T16:22:54+00:00,2026-08-24T16:22:55+00:00,COMPLETED,0,0,
tfv1:002083,335210,mangarawad.vip,2026-08-24T16:22:58+00:00,2026-08-24T16:22:59+00:00,COMPLETED,0,0,
tfv1:002084,335836,prixa.net,2026-08-24T16:23:03+00:00,2026-08-24T16:23:05+00:00,COMPLETED,50,0,
tfv1:002085,335963,computersweden.se,2026-08-24T16:23:09+00:00,2026-08-24T16:23:11+00:00,COMPLETED,50,0,
tfv1:002086,335975,xxxtube-gay.com,2026-08-24T16:23:14+00:00,2026-08-24T16:23:16+00:00,COMPLETED,0,0,
tfv1:002087,336833,alibrary.com,2026-08-24T16:23:19+00:00,2026-08-24T16:23:31+00:00,COMPLETED,0,1,
tfv1:002088,337305,fuddruckers.com,2026-08-24T16:23:35+00:00,2026-08-24T16:23:50+00:00,COMPLETED,50,1,
tfv1:002089,338179,dtyrqg.com,2026-08-24T16:23:53+00:00,2026-08-24T16:23:55+00:00,COMPLETED,0,0,
tfv1:002090,338505,mmwholesale.com,2026-08-24T16:23:58+00:00,2026-08-24T16:24:00+00:00,COMPLETED,29,0,
tfv1:002091,338890,casino0321.online,2026-08-24T16:24:04+00:00,2026-08-24T16:24:05+00:00,COMPLETED,0,0,
tfv1:002092,339180,985wk.com,2026-08-24T16:24:09+00:00,2026-08-24T16:24:13+00:00,COMPLETED,0,0,
tfv1:002093,339739,ceee.com.br,2026-08-24T16:24:16+00:00,2026-08-24T16:24:17+00:00,COMPLETED,0,0,
tfv1:002094,340313,mlobox.io,2026-08-24T16:24:20+00:00,2026-08-24T16:24:30+00:00,COMPLETED,0,0,
tfv1:002095,340475,foxyfolksy.com,2026-08-24T16:24:33+00:00,2026-08-24T16:24:38+00:00,COMPLETED,50,0,
